,customerID,Recency,Monetary,Frequency
17474,17475,484,11.77,1
17475,17476,484,6.79,1
17476,17477,117,1233.1799999999998,15
17477,17478,484,9.98,1
17478,17479,139,56.83,2
17479,17480,335,91.57,3
17480,17481,426,57.27,3
17481,17482,5,795.03,24
17482,17483,484,28.93,1
17483,17484,475,194.62,3
17484,17485,432,53.98,2
17485,17486,484,14.96,1
17486,17487,267,64.88000000000001,4
17487,17488,7,60.71000000000001,4
17488,17489,484,25.37,1
17489,17490,366,148.59,3
17490,17491,484,12.77,1
17491,17492,422,97.23,3
17492,17493,49,210.07000000000002,9
17493,17494,484,30.72,1
17494,17495,446,60.85,2
17495,17496,5,124.78999999999999,6
17496,17497,484,12.49,1
17497,17498,484,27.0,1
17498,17499,134,40.97,2
17499,17500,484,13.97,1
17500,17501,484,9.97,1
17501,17502,290,290.8,3
17502,17503,60,77.33,3
17503,17504,465,38.9,1
17504,17505,1,154.95,6
17505,17506,212,119.53999999999998,7
17506,17507,484,18.99,1
17507,17508,109,30.39,2
17508,17509,105,126.57,4
17509,17510,484,15.3,1
17510,17511,47,227.86,11
17511,17512,256,42.84,3
17512,17513,312,28.89,2
17513,17514,484,14.99,1
17514,17515,44,27.450000000000003,2
17515,17516,425,75.0,4
17516,17517,483,15.96,1
17517,17518,120,85.45,3
17518,17519,120,287.75,5
17519,17520,260,44.75,3
17520,17521,78,149.72000000000003,3
17521,17522,484,34.12,1
17522,17523,95,2280.08,16
17523,17524,201,81.47999999999999,2
17524,17525,484,46.08,1
17525,17526,484,23.95,1
17526,17527,419,181.57,2
17527,17528,117,287.65000000000003,8
17528,17529,440,120.56,2
17529,17530,145,213.61,3
17530,17531,484,14.79,1
17531,17532,166,78.32,2
17532,17533,484,10.77,1
17533,17534,484,46.04,1
17534,17535,484,75.97,1
17535,17536,472,48.5,2
17536,17537,361,55.07,2
17537,17538,484,23.54,1
17538,17539,484,28.14,1
17539,17540,484,25.26,1
17540,17541,295,48.71,2
17541,17542,64,75.47,3
17542,17543,473,70.62,2
17543,17544,484,14.9,1
17544,17545,484,40.2,1
17545,17546,469,42.81,1
17546,17547,484,12.97,1
17547,17548,484,44.69,1
17548,17549,484,12.49,1
17549,17550,484,10.97,1
17550,17551,484,61.76,1
17551,17552,0,72.8,3
17552,17553,484,12.77,1
17553,17554,478,15.96,1
17554,17555,484,15.36,1
17555,17556,484,9.77,1
17556,17557,417,24.56,2
17557,17558,397,20.54,2
17558,17559,157,261.06,5
17559,17560,18,159.66,3
17560,17561,484,13.97,1
17561,17562,484,18.56,1
17562,17563,484,14.37,1
17563,17564,484,12.97,1
17564,17565,484,12.77,1
17565,17566,484,17.9,1
17566,17567,459,101.33,2
17567,17568,484,32.0,1
17568,17569,309,64.46000000000001,3
17569,17570,331,82.21000000000001,2
17570,17571,297,47.54,2
17571,17572,225,36.76,2
17572,17573,484,12.97,1
17573,17574,9,173.39000000000001,3
17574,17575,54,130.8,4
17575,17576,484,14.79,1
17576,17577,484,10.99,1
17577,17578,162,49.89000000000001,3
17578,17579,200,127.49,5
17579,17580,484,14.96,1
17580,17581,480,39.34,1
17581,17582,484,34.51,1
17582,17583,484,35.48,1
17583,17584,428,33.51,2
17584,17585,38,168.35,8
17585,17586,484,14.37,1
17586,17587,483,23.16,1
17587,17588,484,23.74,1
17588,17589,413,69.06,3
17589,17590,484,48.85,1
17590,17591,38,134.29999999999998,6
17591,17592,484,16.96,1
17592,17593,484,23.99,1
17593,17594,484,25.94,1
17594,17595,481,15.96,1
17595,17596,484,53.86,1
17596,17597,484,3.99,1
17597,17598,484,15.36,1
17598,17599,484,31.98,1
17599,17600,484,14.99,1
17600,17601,484,112.76,1
17601,17602,484,24.98,1
17602,17603,173,150.9,8
17603,17604,461,87.38,2
17604,17605,484,6.78,1
17605,17606,12,611.83,9
17606,17607,484,38.77,1
17607,17608,484,5.78,1
17608,17609,267,179.84,3
17609,17610,484,11.77,1
17610,17611,484,11.77,1
17611,17612,283,30.75,2
17612,17613,386,106.17999999999999,2
17613,17614,484,6.79,1
17614,17615,272,41.94,2
17615,17616,484,12.49,1
17616,17617,284,129.97,2
17617,17618,477,27.73,2
17618,17619,484,28.13,1
17619,17620,92,67.52,3
17620,17621,484,13.97,1
17621,17622,205,107.33,7
17622,17623,483,95.51,1
17623,17624,484,13.97,1
17624,17625,89,49.47,3
17625,17626,484,29.99,1
17626,17627,14,126.13,6
17627,17628,484,14.37,1
17628,17629,484,46.0,1
17629,17630,484,9.77,1
17630,17631,408,23.54,2
17631,17632,457,89.76,2
17632,17633,484,24.37,1
17633,17634,281,121.97999999999999,3
17634,17635,171,210.41000000000003,5
17635,17636,483,31.99,1
17636,17637,483,14.37,1
17637,17638,483,8.77,1
17638,17639,396,221.04,7
17639,17640,432,39.650000000000006,2
17640,17641,483,19.99,1
17641,17642,88,209.96,6
17642,17643,483,35.93,1
17643,17644,483,61.87,1
17644,17645,453,226.42000000000002,2
17645,17646,408,341.03,3
17646,17647,94,89.46000000000001,2
17647,17648,483,14.37,1
17648,17649,483,13.97,1
17649,17650,178,30.36,2
17650,17651,483,15.76,1
17651,17652,483,11.77,1
17652,17653,483,39.48,1
17653,17654,483,15.9,1
17654,17655,483,8.77,1
17655,17656,483,23.99,1
17656,17657,483,19.54,1
17657,17658,483,29.99,1
17658,17659,482,35.36,1
17659,17660,483,23.48,1
17660,17661,483,12.78,1
17661,17662,169,281.53999999999996,4
17662,17663,483,12.97,1
17663,17664,27,214.69,10
17664,17665,444,63.88,3
17665,17666,29,72.09,5
17666,17667,483,17.99,1
17667,17668,282,118.64999999999999,5
17668,17669,404,44.29,2
17669,17670,384,28.95,2
17670,17671,483,4.98,1
17671,17672,483,91.96,1
17672,17673,105,195.38,7
17673,17674,483,11.77,1
17674,17675,225,77.74,2
17675,17676,51,316.44,6
17676,17677,483,37.51,1
17677,17678,334,218.45999999999998,2
17678,17679,218,30.450000000000003,2
17679,17680,482,32.260000000000005,2
17680,17681,483,48.37,1
17681,17682,483,15.76,1
17682,17683,483,78.27,1
17683,17684,186,60.12,3
17684,17685,317,57.66,3
17685,17686,483,43.54,1
17686,17687,483,13.97,1
17687,17688,483,21.77,1
17688,17689,483,25.78,1
17689,17690,463,16.76,2
17690,17691,483,4.79,1
17691,17692,249,178.14000000000001,3
17692,17693,2,83.33999999999999,4
17693,17694,26,80.46000000000001,4
17694,17695,483,15.9,1
17695,17696,217,152.45000000000002,5
17696,17697,483,12.49,1
17697,17698,483,14.96,1
17698,17699,132,26.259999999999998,2
17699,17700,382,36.93,2
17700,17701,1,154.72,4
17701,17702,296,31.119999999999997,2
17702,17703,483,16.3,1
17703,17704,483,13.99,1
17704,17705,375,63.29,2
17705,17706,3,313.48,8
17706,17707,483,22.74,1
17707,17708,139,148.7,3
17708,17709,476,122.12,1
17709,17710,483,62.04,1
17710,17711,182,35.19,2
17711,17712,472,14.55,1
17712,17713,483,15.36,1
17713,17714,483,29.27,1
17714,17715,483,58.85,1
17715,17716,483,14.96,1
17716,17717,130,94.78999999999999,4
17717,17718,34,580.09,25
17718,17719,483,13.97,1
17719,17720,231,57.839999999999996,2
17720,17721,483,11.78,1
17721,17722,412,33.730000000000004,2
17722,17723,483,14.96,1
17723,17724,448,122.09,3
17724,17725,17,371.96000000000004,11
17725,17726,446,70.23,2
17726,17727,479,17.3,1
17727,17728,91,135.58,4
17728,17729,483,9.97,1
17729,17730,168,30.75,2
17730,17731,483,11.77,1
17731,17732,483,26.14,1
17732,17733,311,158.63,3
17733,17734,439,66.61,2
17734,17735,240,45.339999999999996,3
17735,17736,483,31.76,1
17736,17737,482,15.36,1
17737,17738,5,79.72,4
17738,17739,483,14.37,1
17739,17740,4,132.93,4
17740,17741,483,23.54,1
17741,17742,483,24.98,1
17742,17743,482,39.98,2
17743,17744,17,208.12000000000003,12
17744,17745,483,38.31,1
17745,17746,483,33.98,1
17746,17747,483,11.77,1
17747,17748,168,59.56,3
17748,17749,12,125.26,5
17749,17750,483,13.97,1
17750,17751,85,368.1700000000001,12
17751,17752,45,291.93,12
17752,17753,163,135.9,3
17753,17754,483,22.97,1
17754,17755,483,10.77,1
17755,17756,483,15.97,1
17756,17757,483,12.77,1
17757,17758,483,114.52,1
17758,17759,2,362.66,16
17759,17760,8,282.85,7
17760,17761,433,35.4,2
17761,17762,470,127.72999999999999,2
17762,17763,116,332.63,10
17763,17764,483,24.73,1
17764,17765,287,64.27,3
17765,17766,483,12.49,1
17766,17767,483,14.96,1
17767,17768,126,26.450000000000003,2
17768,17769,483,16.36,1
17769,17770,483,20.99,1
17770,17771,321,246.85999999999999,2
17771,17772,483,0.0,1
17772,17773,483,17.36,1
17773,17774,483,13.97,1
17774,17775,461,39.05,2
17775,17776,27,52.89,3
17776,17777,483,41.72,1
17777,17778,257,35.8,2
17778,17779,483,62.91,1
17779,17780,112,174.39000000000001,5
17780,17781,483,70.65,1
17781,17782,483,15.96,1
17782,17783,483,11.77,1
17783,17784,483,11.77,1
17784,17785,483,25.14,1
17785,17786,0,141.5,7
17786,17787,483,30.32,1
17787,17788,483,99.84,1
17788,17789,480,29.92,2
17789,17790,483,25.78,1
17790,17791,143,45.19,2
17791,17792,21,155.82999999999998,7
17792,17793,464,43.09,1
17793,17794,483,15.99,1
17794,17795,483,26.73,1
17795,17796,160,1177.8500000000001,13
17796,17797,449,39.51,2
17797,17798,483,80.0,1
17798,17799,15,2202.1099999999997,17
17799,17800,472,29.85,2
17800,17801,27,41.800000000000004,3
17801,17802,304,39.71,3
17802,17803,149,208.79000000000002,7
17803,17804,483,14.49,1
17804,17805,442,30.51,2
17805,17806,427,120.22999999999999,2
17806,17807,196,123.31,7
17807,17808,483,14.96,1
17808,17809,483,13.97,1
17809,17810,483,23.96,1
17810,17811,463,50.98,2
17811,17812,483,14.96,1
17812,17813,232,101.13000000000001,5
17813,17814,10,386.26,12
17814,17815,483,11.77,1
17815,17816,483,34.91,1
17816,17817,483,15.36,1
17817,17818,483,52.28,1
17818,17819,155,287.30999999999995,7
17819,17820,483,47.08,1
17820,17821,483,14.96,1
17821,17822,470,34.36,2
17822,17823,288,160.87,2
17823,17824,483,23.99,1
17824,17825,288,81.25,3
17825,17826,47,39.97,3
17826,17827,483,40.96,1
17827,17828,179,43.71,3
17828,17829,12,222.08,7
17829,17830,186,202.39,2
17830,17831,480,14.96,1
17831,17832,458,87.4,2
17832,17833,302,30.52,2
17833,17834,46,190.74,7
17834,17835,483,6.49,1
17835,17836,483,15.76,1
17836,17837,483,11.97,1
17837,17838,172,273.3,11
17838,17839,483,12.77,1
17839,17840,97,188.63000000000002,6
17840,17841,483,29.97,1
17841,17842,483,10.77,1
17842,17843,111,29.43,2
17843,17844,482,29.33,1
17844,17845,192,25.04,2
17845,17846,202,156.01999999999998,8
17846,17847,481,239.46,1
17847,17848,483,45.28,1
17848,17849,68,158.69,6
17849,17850,371,44.260000000000005,4
17850,17851,483,24.98,1
17851,17852,483,25.16,1
17852,17853,5,136.01,6
17853,17854,18,192.71,9
17854,17855,269,28.950000000000003,2
17855,17856,483,12.77,1
17856,17857,469,36.34,1
17857,17858,481,29.33,2
17858,17859,22,57.739999999999995,3
17859,17860,474,46.13,2
17860,17861,105,271.14,6
17861,17862,469,18.77,1
17862,17863,68,409.19,5
17863,17864,483,34.71,1
17864,17865,470,25.54,2
17865,17866,483,27.74,1
17866,17867,483,13.77,1
17867,17868,433,43.7,3
17868,17869,483,79.98,1
17869,17870,119,149.06,8
17870,17871,11,43.45,2
17871,17872,92,96.13999999999999,5
17872,17873,211,87.93,3
17873,17874,483,38.99,1
17874,17875,333,49.13,2
17875,17876,483,14.96,1
17876,17877,210,40.55,2
17877,17878,477,35.91,2
17878,17879,483,45.98,1
17879,17880,483,15.9,1
17880,17881,483,26.77,1
17881,17882,67,26.25,2
17882,17883,483,35.94,1
17883,17884,146,31.950000000000003,2
17884,17885,294,28.950000000000003,2
17885,17886,483,4.79,1
17886,17887,205,71.00999999999999,4
17887,17888,130,560.37,16
17888,17889,17,261.68,14
17889,17890,175,61.230000000000004,3
17890,17891,483,14.37,1
17891,17892,483,29.94,1
17892,17893,483,14.96,1
17893,17894,483,11.77,1
17894,17895,483,9.99,1
17895,17896,209,211.39,4
17896,17897,20,118.31,5
17897,17898,483,14.37,1
17898,17899,214,35.48,2
17899,17900,483,14.79,1
17900,17901,483,19.97,1
17901,17902,483,41.9,1
17902,17903,100,73.8,4
17903,17904,483,30.32,1
17904,17905,460,160.73,2
17905,17906,483,14.96,1
17906,17907,483,14.96,1
17907,17908,483,13.97,1
17908,17909,69,53.55,3
17909,17910,44,172.59999999999997,6
17910,17911,330,101.65,6
17911,17912,412,234.85000000000002,6
17912,17913,20,66.71000000000001,4
17913,17914,26,605.22,5
17914,17915,24,277.63999999999993,11
17915,17916,483,13.97,1
17916,17917,483,14.96,1
17917,17918,479,39.14,2
17918,17919,483,13.97,1
17919,17920,483,11.77,1
17920,17921,483,22.77,1
17921,17922,467,101.61000000000001,2
17922,17923,289,55.71,3
17923,17924,434,50.98,2
17924,17925,483,14.99,1
17925,17926,483,31.31,1
17926,17927,432,117.19,3
17927,17928,288,59.27,4
17928,17929,483,9.97,1
17929,17930,483,66.3,1
17930,17931,483,11.97,1
17931,17932,483,19.58,1
17932,17933,450,44.09,2
17933,17934,483,43.84,1
17934,17935,258,48.900000000000006,3
17935,17936,336,132.56,3
17936,17937,454,69.22999999999999,3
17937,17938,188,94.25,4
17938,17939,93,48.96,3
17939,17940,483,21.76,1
17940,17941,382,27.13,2
17941,17942,483,19.99,1
17942,17943,465,73.22,1
17943,17944,483,38.99,1
17944,17945,483,55.66,1
17945,17946,272,149.24,3
17946,17947,30,125.33000000000001,4
17947,17948,483,14.96,1
17948,17949,483,35.74,1
17949,17950,476,9.58,1
17950,17951,482,13.97,1
17951,17952,483,73.42,1
17952,17953,483,43.69,1
17953,17954,483,15.96,1
17954,17955,483,13.97,1
17955,17956,483,14.96,1
17956,17957,44,210.43,7
17957,17958,286,37.32,2
17958,17959,40,383.2,6
17959,17960,483,14.9,1
17960,17961,483,15.36,1
17961,17962,483,22.74,1
17962,17963,483,91.5,1
17963,17964,483,33.94,1
17964,17965,205,70.26,2
17965,17966,483,14.96,1
17966,17967,478,30.47,2
17967,17968,19,98.4,5
17968,17969,483,14.7,1
17969,17970,483,54.77,1
17970,17971,131,82.30999999999999,5
17971,17972,483,29.37,1
17972,17973,88,115.02000000000001,4
17973,17974,275,137.16,4
17974,17975,294,80.01,2
17975,17976,482,74.81,1
17976,17977,482,13.97,1
17977,17978,482,18.95,1
17978,17979,48,70.8,3
17979,17980,13,205.12,5
17980,17981,481,16.96,1
17981,17982,190,66.93,2
17982,17983,482,12.0,1
17983,17984,338,223.56000000000003,7
17984,17985,311,29.98,2
17985,17986,136,130.04999999999998,2
17986,17987,482,30.15,1
17987,17988,264,240.99,7
17988,17989,124,104.82000000000001,4
17989,17990,482,14.37,1
17990,17991,482,14.37,1
17991,17992,482,25.95,1
17992,17993,482,14.96,1
17993,17994,120,41.22,3
17994,17995,482,14.37,1
17995,17996,482,12.77,1
17996,17997,482,15.36,1
17997,17998,482,6.79,1
17998,17999,63,253.71000000000004,7
17999,18000,482,24.0,1
18000,18001,435,59.84,4
18001,18002,482,11.97,1
18002,18003,6,198.25999999999996,5
18003,18004,99,183.92,4
18004,18005,473,127.51,1
18005,18006,222,124.72999999999999,3
18006,18007,482,25.78,1
18007,18008,26,195.79000000000002,6
18008,18009,466,73.72,2
18009,18010,482,15.9,1
18010,18011,205,122.94,5
18011,18012,364,55.88,3
18012,18013,434,50.67,2
18013,18014,460,82.48,2
18014,18015,74,111.19,3
18015,18016,466,26.86,1
18016,18017,482,31.92,1
18017,18018,482,14.37,1
18018,18019,314,258.26,5
18019,18020,482,15.36,1
18020,18021,482,9.98,1
18021,18022,415,76.63,4
18022,18023,441,68.76,2
18023,18024,482,13.97,1
18024,18025,482,66.48,1
18025,18026,3,98.42999999999999,4
18026,18027,99,267.46999999999997,10
18027,18028,463,35.95,1
18028,18029,462,15.36,1
18029,18030,482,9.99,1
18030,18031,371,52.31,2
18031,18032,361,119.22999999999999,2
18032,18033,116,30.479999999999997,2
18033,18034,482,19.99,1
18034,18035,29,176.10000000000002,10
18035,18036,54,293.32,4
18036,18037,482,6.79,1
18037,18038,264,40.72,3
18038,18039,482,17.9,1
18039,18040,482,14.37,1
18040,18041,482,18.54,1
18041,18042,482,26.14,1
18042,18043,26,317.15,17
18043,18044,482,13.77,1
18044,18045,137,167.82,2
18045,18046,61,394.29,11
18046,18047,482,15.36,1
18047,18048,482,35.35,1
18048,18049,243,24.98,2
18049,18050,62,542.01,24
18050,18051,482,14.96,1
18051,18052,482,11.97,1
18052,18053,434,13.760000000000002,2
18053,18054,143,296.16,6
18054,18055,301,42.28,2
18055,18056,172,251.70999999999998,6
18056,18057,22,66.88,4
18057,18058,472,46.1,2
18058,18059,482,14.79,1
18059,18060,482,17.96,1
18060,18061,428,44.1,2
18061,18062,482,27.94,1
18062,18063,482,28.74,1
18063,18064,482,14.37,1
18064,18065,482,104.74,1
18065,18066,480,13.97,1
18066,18067,482,14.99,1
18067,18068,199,31.77,2
18068,18069,375,69.47999999999999,3
18069,18070,455,40.34,2
18070,18071,482,15.36,1
18071,18072,482,11.77,1
18072,18073,304,53.67999999999999,3
18073,18074,482,13.97,1
18074,18075,227,180.54,2
18075,18076,102,253.43,6
18076,18077,455,49.72,2
18077,18078,481,13.97,1
18078,18079,322,201.96,3
18079,18080,420,44.54,2
18080,18081,482,89.58,1
18081,18082,482,54.53,1
18082,18083,482,37.97,1
18083,18084,482,14.96,1
18084,18085,258,79.67,3
18085,18086,482,15.76,1
18086,18087,57,563.24,7
18087,18088,190,189.03,2
18088,18089,195,134.12,8
18089,18090,35,31.42,3
18090,18091,482,33.54,1
18091,18092,482,24.99,1
18092,18093,482,13.97,1
18093,18094,482,52.88,1
18094,18095,482,14.37,1
18095,18096,482,14.49,1
18096,18097,482,27.99,1
18097,18098,101,100.88,3
18098,18099,467,46.33,3
18099,18100,334,29.92,2
18100,18101,482,8.77,1
18101,18102,482,15.96,1
18102,18103,69,376.84,10
18103,18104,480,28.759999999999998,2
18104,18105,474,46.68,1
18105,18106,482,10.77,1
18106,18107,262,216.07999999999998,5
18107,18108,74,649.1100000000001,16
18108,18109,336,64.27,3
18109,18110,374,57.69,2
18110,18111,1,41.27,3
18111,18112,477,63.74,1
18112,18113,482,39.31,1
18113,18114,482,23.99,1
18114,18115,482,29.99,1
18115,18116,482,17.74,1
18116,18117,333,48.940000000000005,3
18117,18118,482,11.77,1
18118,18119,482,64.25,1
18119,18120,482,14.37,1
18120,18121,83,128.51,4
18121,18122,482,29.58,1
18122,18123,482,70.22,1
18123,18124,126,71.98,5
18124,18125,100,34.95,3
18125,18126,177,98.17,3
18126,18127,224,350.27,14
18127,18128,473,56.46,1
18128,18129,482,36.51,1
18129,18130,26,80.18,4
18130,18131,480,55.67,2
18131,18132,482,51.97,1
18132,18133,482,12.77,1
18133,18134,473,7.98,1
18134,18135,482,14.37,1
18135,18136,482,15.96,1
18136,18137,482,30.99,1
18137,18138,28,109.54,4
18138,18139,135,184.38,6
18139,18140,194,35.92,3
18140,18141,482,61.44,1
18141,18142,232,49.739999999999995,2
18142,18143,482,16.79,1
18143,18144,482,11.77,1
18144,18145,482,25.74,1
18145,18146,468,12.79,1
18146,18147,111,28.46,2
18147,18148,342,23.54,2
18148,18149,482,15.96,1
18149,18150,482,38.9,1
18150,18151,482,9.77,1
18151,18152,482,110.95,1
18152,18153,482,12.49,1
18153,18154,482,9.97,1
18154,18155,387,556.17,8
18155,18156,28,101.39,8
18156,18157,482,54.11,1
18157,18158,482,22.99,1
18158,18159,386,55.48,3
18159,18160,448,19.96,2
18160,18161,459,100.99000000000001,2
18161,18162,185,34.46,2
18162,18163,482,30.35,1
18163,18164,253,338.95,9
18164,18165,384,119.91,2
18165,18166,482,11.77,1
18166,18167,463,55.26,2
18167,18168,23,251.81,8
18168,18169,482,11.77,1
18169,18170,433,68.61999999999999,4
18170,18171,95,133.51999999999998,4
18171,18172,482,5.98,1
18172,18173,482,14.96,1
18173,18174,91,69.22999999999999,4
18174,18175,8,1611.3500000000001,29
18175,18176,284,33.22,2
18176,18177,462,9.99,1
18177,18178,482,48.73,1
18178,18179,482,24.99,1
18179,18180,482,10.77,1
18180,18181,482,15.36,1
18181,18182,482,14.79,1
18182,18183,482,12.77,1
18183,18184,284,255.69,4
18184,18185,482,14.96,1
18185,18186,475,13.97,1
18186,18187,20,102.43999999999998,7
18187,18188,477,20.74,1
18188,18189,9,46.43000000000001,4
18189,18190,474,15.96,1
18190,18191,478,24.14,1
18191,18192,482,89.94,1
18192,18193,9,237.65,12
18193,18194,194,104.12,2
18194,18195,481,30.92,1
18195,18196,482,11.77,1
18196,18197,482,14.99,1
18197,18198,482,41.7,1
18198,18199,482,13.97,1
18199,18200,482,13.97,1
18200,18201,482,33.99,1
18201,18202,95,73.25999999999999,2
18202,18203,482,63.14,1
18203,18204,42,37.87,2
18204,18205,482,19.99,1
18205,18206,482,19.99,1
18206,18207,482,12.77,1
18207,18208,83,80.05,3
18208,18209,300,29.33,2
18209,18210,482,19.95,1
18210,18211,371,14.760000000000002,2
18211,18212,369,22.15,2
18212,18213,482,11.77,1
18213,18214,83,120.91000000000001,9
18214,18215,84,369.58,9
18215,18216,482,14.99,1
18216,18217,481,13.97,1
18217,18218,482,35.77,1
18218,18219,3,82.91000000000001,6
18219,18220,482,13.97,1
18220,18221,156,33.55,2
18221,18222,482,98.6,1
18222,18223,74,92.15,3
18223,18224,341,125.96,5
18224,18225,281,18.950000000000003,2
18225,18226,297,192.57000000000002,7
18226,18227,312,29.98,2
18227,18228,236,95.63,4
18228,18229,482,13.97,1
18229,18230,141,133.1,3
18230,18231,482,13.97,1
18231,18232,482,16.73,1
18232,18233,206,320.21999999999997,5
18233,18234,204,56.5,3
18234,18235,117,88.83,3
18235,18236,308,30.910000000000004,2
18236,18237,473,66.63,2
18237,18238,482,26.14,1
18238,18239,482,9.99,1
18239,18240,482,20.75,1
18240,18241,482,15.96,1
18241,18242,49,25.85,2
18242,18243,187,166.99,4
18243,18244,482,16.36,1
18244,18245,480,9.77,1
18245,18246,482,31.74,1
18246,18247,482,15.36,1
18247,18248,234,121.6,4
18248,18249,482,43.11,1
18249,18250,312,35.71,2
18250,18251,482,15.36,1
18251,18252,482,26.14,1
18252,18253,482,13.58,1
18253,18254,427,23.54,2
18254,18255,467,37.51,2
18255,18256,482,27.34,1
18256,18257,473,35.72,2
18257,18258,161,69.05,4
18258,18259,70,385.58,15
18259,18260,482,20.99,1
18260,18261,100,285.45,8
18261,18262,482,26.73,1
18262,18263,434,81.84,3
18263,18264,293,26.96,2
18264,18265,482,15.36,1
18265,18266,482,12.77,1
18266,18267,296,29.53,2
18267,18268,442,111.44999999999999,4
18268,18269,482,27.76,1
18269,18270,419,19.55,2
18270,18271,54,556.28,12
18271,18272,482,18.76,1
18272,18273,482,176.6,1
18273,18274,482,13.97,1
18274,18275,26,131.92,5
18275,18276,370,55.36,2
18276,18277,42,172.48999999999998,4
18277,18278,482,11.77,1
18278,18279,482,21.759999999999998,1
18279,18280,316,73.76,3
18280,18281,182,65.67999999999999,4
18281,18282,310,27.56,2
18282,18283,482,40.94,1
18283,18284,38,40.97,2
18284,18285,105,54.77,4
18285,18286,238,40.95,2
18286,18287,474,14.96,1
18287,18288,482,15.96,1
18288,18289,482,25.74,1
18289,18290,124,587.5100000000001,5
18290,18291,28,74.31,3
18291,18292,24,110.83,4
18292,18293,356,53.81,2
18293,18294,481,73.35,1
18294,18295,76,267.98,8
18295,18296,254,46.22,3
18296,18297,379,29.9,2
18297,18298,479,25.74,1
18298,18299,481,14.79,1
18299,18300,6,923.0600000000002,23
18300,18301,405,65.87,3
18301,18302,162,77.69,4
18302,18303,117,86.13,4
18303,18304,481,18.99,1
18304,18305,481,19.95,1
18305,18306,481,14.9,1
18306,18307,167,17.950000000000003,2
18307,18308,481,16.7,1
18308,18309,396,25.73,2
18309,18310,481,10.77,1
18310,18311,481,24.74,1
18311,18312,68,87.47,4
18312,18313,481,46.08,1
18313,18314,407,111.88,2
18314,18315,435,42.48,2
18315,18316,313,364.42,9
18316,18317,481,29.99,1
18317,18318,32,268.41,9
18318,18319,143,69.2,5
18319,18320,481,9.97,1
18320,18321,481,170.24,1
18321,18322,194,202.91,4
18322,18323,388,31.72,2
18323,18324,55,390.93,2
18324,18325,481,129.61,1
18325,18326,93,280.70000000000005,3
18326,18327,481,73.64,1
18327,18328,481,10.77,1
18328,18329,481,29.98,1
18329,18330,243,53.42,3
18330,18331,180,307.86,5
18331,18332,481,66.47,1
18332,18333,481,10.77,1
18333,18334,481,15.36,1
18334,18335,481,12.49,1
18335,18336,481,13.97,1
18336,18337,481,9.77,1
18337,18338,481,35.91,1
18338,18339,216,99.71,2
18339,18340,125,457.89,6
18340,18341,481,18.76,1
18341,18342,481,29.36,1
18342,18343,481,76.3,1
18343,18344,481,19.99,1
18344,18345,481,29.33,1
18345,18346,60,127.47,4
18346,18347,369,133.64000000000001,3
18347,18348,67,155.46,4
18348,18349,481,12.49,1
18349,18350,473,162.19,1
18350,18351,481,11.77,1
18351,18352,481,82.04,1
18352,18353,481,11.77,1
18353,18354,95,141.41,6
18354,18355,478,14.99,1
18355,18356,481,18.36,1
18356,18357,481,32.72,1
18357,18358,481,25.78,1
18358,18359,3,220.09,7
18359,18360,473,78.8,2
18360,18361,481,12.49,1
18361,18362,458,63.26,2
18362,18363,103,83.62,2
18363,18364,481,24.54,1
18364,18365,40,130.87,7
18365,18366,481,16.36,1
18366,18367,56,37.56,3
18367,18368,481,11.77,1
18368,18369,481,14.96,1
18369,18370,155,113.97,4
18370,18371,96,26.95,2
18371,18372,481,55.89,1
18372,18373,210,58.92,2
18373,18374,481,24.98,1
18374,18375,481,19.95,1
18375,18376,481,15.96,1
18376,18377,481,5.78,1
18377,18378,352,58.26,2
18378,18379,26,52.440000000000005,4
18379,18380,463,16.54,1
18380,18381,256,136.23,2
18381,18382,15,114.5,3
18382,18383,475,43.3,1
18383,18384,154,89.55,2
18384,18385,470,24.54,1
18385,18386,481,31.54,1
18386,18387,473,46.28,2
18387,18388,481,57.27,1
18388,18389,481,59.56,1
18389,18390,19,146.41,4
18390,18391,84,115.03,5
18391,18392,477,53.36,2
18392,18393,481,26.14,1
18393,18394,481,11.77,1
18394,18395,124,23.65,2
18395,18396,481,58.47,1
18396,18397,481,35.2,1
18397,18398,481,20.54,1
18398,18399,270,314.01,8
18399,18400,481,35.74,1
18400,18401,62,75.96000000000001,4
18401,18402,481,10.77,1
18402,18403,216,83.66999999999999,3
18403,18404,378,274.71,6
18404,18405,92,172.78,4
18405,18406,386,112.34,3
18406,18407,480,22.54,1
18407,18408,444,50.08,3
18408,18409,481,14.37,1
18409,18410,481,14.96,1
18410,18411,481,55.07,1
18411,18412,481,19.99,1
18412,18413,90,157.16,5
18413,18414,481,15.74,1
18414,18415,481,14.37,1
18415,18416,133,94.00999999999999,2
18416,18417,481,31.77,1
18417,18418,481,40.74,1
18418,18419,481,30.33,1
18419,18420,481,10.77,1
18420,18421,120,103.03999999999999,3
18421,18422,419,53.86,2
18422,18423,50,1188.88,14
18423,18424,83,557.37,15
18424,18425,122,93.67,5
18425,18426,481,6.77,1
18426,18427,463,12.97,1
18427,18428,477,43.96,1
18428,18429,481,31.77,1
18429,18430,177,62.01,2
18430,18431,481,13.97,1
18431,18432,481,9.77,1
18432,18433,165,96.56,4
18433,18434,481,11.77,1
18434,18435,481,70.62,1
18435,18436,236,26.96,2
18436,18437,481,38.77,1
